BNBADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1699113600000,728.8629737609,724.6376811594,731.5288953914,727.8020378457,,1699127999999,,,,,1699113600000,19.4855806703,19.4250194250,19.6232339089,19.5694716243,,1699127999999,,,,,1699113600000,1,1,1,1,,1699127999999,,,,,1699113600000,0.0067670000,0.0068260000,0.0067550000,0.0067980000,5612.9490000000,1699127999999,38.1439210400,6032,2929.2140000000,19.9037691700,1699113600000,,,,,,1699127999999,,,,,1699113600000,50.5561172902,50.4540867810,50.9683995923,50.5305709955,,1699127999999,,,,,1699113600000,0.1282000000,0.1290000000,0.1280000000,0.1286000000,976.0790000000,1699127999999,125.5852881000,1065,417.9830000000,53.7649073000,1699113600000,20.8724692131,20.7210940738,20.8986415883,20.8073241781,,1699127999999,,,,,1699113600000,3.4025178632,3.3944331297,3.4423407917,3.4234851078,,1699127999999,,,,,1699113600000,352.7336860670,352.1126760563,354.9875754349,354.1076487252,,1699127999999,,,,,1699113600000,841.3967185528,830.0132802125,846.2384700008,839.2782207302,,1699127999999,,,,,1699113600000,2413.1274131274,2409.0580582992,2434.8672997322,2425.4183846714,,1699127999999,,,,,1699113600000,234.9000000000,237.4000000000,234.4000000000,236.2000000000,49518.0460000000,1699127999999,11694623.5331999995,26059,27305.8470000000,6448984.0821000002,1699113600000,1934.6101760495,1926.7822736031,1940.6171162430,1929.0123456790,,1699127999999,,,,,1699113600000,384.7633705271,384.3197540354,387.1467286101,385.5050115652,,1699127999999,,,,
1699128000000,728.3321194465,721.5007215007,728.8629737609,723.0657989877,,1699142399999,,,,,1699128000000,19.5963158926,19.3498452012,19.6155355041,19.3498452012,,1699142399999,,,,,1699128000000,1,1,1,1,,1699142399999,,,,,1699128000000,0.0067970000,0.0068090000,0.0067540000,0.0067630000,3774.6550000000,1699142399999,25.6051208800,4711,1791.7370000000,12.1595892800,1699128000000,,,,,,1699142399999,,,,,1699128000000,50.6072874494,50.4795557799,50.9424350484,50.6072874494,,1699142399999,,,,,1699128000000,0.1286000000,0.1287000000,0.1276000000,0.1279000000,784.2170000000,1699142399999,100.4705609000,977,315.3560000000,40.4110666000,1699128000000,20.8116545265,20.4918032787,20.8724692131,20.6228088266,,1699142399999,,,,,1699128000000,3.4211426616,3.3512064343,3.4258307640,3.3658700774,,1699142399999,,,,,1699128000000,354.1076487252,349.1620111732,354.1076487252,350.3854239664,,1699142399999,,,,,1699128000000,838.9965601141,821.9628472793,840.6893652795,826.8562923764,,1699142399999,,,,,1699128000000,2425.4183846714,2420.1355275895,2439.0243902439,2428.3632831472,,1699142399999,,,,,1699128000000,236.2000000000,238.7000000000,235.7000000000,237.1000000000,44839.2610000000,1699142399999,10627090.9626000002,24818,24717.7120000000,5858877.0866999999,1699128000000,1927.1535941415,1907.6688286913,1928.6403085824,1921.2295869356,,1699142399999,,,,,1699128000000,385.5050115652,384.4675124952,386.6976024749,385.3564547206,,1699142399999,,,,
1699142400000,723.0657989877,721.5007215007,734.7538574578,732.6007326007,,1699156799999,,,,,1699142400000,19.4024058983,19.3573364305,19.7745699031,19.6695515342,,1699156799999,,,,,1699142400000,1,1,1,1,,1699156799999,,,,,1699142400000,0.0067640000,0.0068960000,0.0067580000,0.0068840000,10130.0630000000,1699156799999,69.3405602200,8772,4299.2840000000,29.4176179700,1699142400000,,,,,,1699156799999,,,,,1699142400000,50.6329113924,50.2765208648,51.1770726714,50.9943906170,,1699156799999,,,,,1699142400000,0.1278000000,0.1298000000,0.1277000000,0.1286000000,1889.4460000000,1699156799999,243.9587010000,1991,1091.5270000000,140.9854033000,1699142400000,20.6483584555,19.4024058983,20.8420175073,19.5924764890,,1699156799999,,,,,1699142400000,3.3670033670,3.3568311514,3.4270047978,3.4025178632,,1699156799999,,,,,1699142400000,350.5082369436,350.1400560224,355.9985760057,354.7357218872,,1699156799999,,,,,1699142400000,826.7879288962,816.2598971513,837.9420144126,829.3937131957,,1699156799999,,,,,1699142400000,2428.9531212048,2422.4806201550,2479.5437639474,2476.4735017335,,1699156799999,,,,,1699142400000,237.2000000000,243.3000000000,236.1000000000,242.8000000000,111064.3680000000,1699156799999,26640131.0467000008,43662,66882.6930000000,16055361.3237999994,1699142400000,1919.7542714533,1904.7619047619,1952.7436047647,1951.6003122561,,1699156799999,,,,,1699142400000,385.5050115652,377.5009437524,389.1050583658,388.5003885004,,1699156799999,,,,
1699156800000,730.9941520468,720.9805335256,732.6007326007,729.9270072993,,1699171199999,,,,,1699156800000,19.6618167519,19.5656427314,19.8767640628,19.7550375346,,1699171199999,,,,,1699156800000,1,1,1,1,,1699171199999,,,,,1699156800000,0.0068840000,0.0069720000,0.0068540000,0.0069510000,9968.3870000000,1699171199999,68.9346518700,9608,4111.2730000000,28.4269731200,1699156800000,,,,,,1699171199999,,,,,1699156800000,51.0464522716,50.3524672709,51.0725229826,50.9683995923,,1699171199999,,,,,1699156800000,0.1286000000,0.1299000000,0.1279000000,0.1296000000,2676.8940000000,1699171199999,344.8055697000,2046,1439.0730000000,185.4873486000,1699156800000,19.5465207193,19.3012931866,20.0120072043,20.0120072043,,1699171199999,,,,,1699156800000,3.3978933062,3.3704078193,3.4328870580,3.4246575342,,1699171199999,,,,,1699156800000,354.7357218872,352.4850193867,358.6800573888,358.2945180939,,1699171199999,,,,,1699156800000,830.0132802125,830.0132802125,846.5250148142,846.0236886633,,1699171199999,,,,,1699156800000,2475.8603614756,2461.8414574101,2490.0398406375,2485.7071836938,,1699171199999,,,,,1699156800000,242.8000000000,245.0000000000,241.0000000000,244.5000000000,116789.1140000000,1699171199999,28355916.2606999986,45676,59267.9410000000,14395990.5207000002,1699156800000,1953.1250000000,1940.9937888199,1979.4140934283,1978.2393669634,,1699171199999,,,,,1699156800000,388.3495145631,386.1003861004,393.3910306845,392.6187671771,,1699171199999,,,,
1699171200000,728.3321194465,710.2272727273,730.9941520468,710.7320540156,,1699185599999,,,,,1699171200000,19.6927924380,19.2196809533,19.7160883281,19.4137060765,,1699185599999,,,,,1699171200000,1,1,1,1,,1699185599999,,,,,1699171200000,0.0069520000,0.0069640000,0.0068890000,0.0069480000,8210.7760000000,1699185599999,56.9174273600,8856,3903.0560000000,27.0508981400,1699171200000,,,,,,1699185599999,,,,,1699171200000,50.9164969450,50.4540867810,51.2820512821,50.7356671740,,1699185599999,,,,,1699171200000,0.1296000000,0.1297000000,0.1285000000,0.1291000000,2011.7240000000,1699185599999,259.3235603000,1644,796.0190000000,102.6279887000,1699171200000,20.0120072043,19.7863078750,20.0642054575,20.0160128102,,1699185599999,,,,,1699171200000,3.4199726402,3.3886818028,3.4258307640,3.4083162918,,1699185599999,,,,,1699171200000,357.9098067287,351.1235955056,358.1661891117,352.6093088858,,1699185599999,,,,,1699171200000,846.1668641056,840.1243384021,851.8613169776,842.4599831508,,1699185599999,,,,,1699171200000,2485.7071836938,2460.0246002460,2485.7071836938,2464.8755237860,,1699185599999,,,,,1699171200000,244.4000000000,245.0000000000,241.2000000000,243.8000000000,103927.0040000000,1699185599999,25283362.9950000010,56257,53797.3050000000,13091464.5524000004,1699171200000,1977.4569903105,1894.2981625308,1977.4569903105,1916.0758766047,,1699185599999,,,,,1699171200000,392.4646781790,372.5782414307,392.7729772192,377.2161448510,,1699185599999,,,,
1699185600000,711.2375533428,695.8942240779,714.7962830593,703.2348804501,,1699199999999,,,,,1699185600000,19.4099378882,19.2529842126,19.6579516414,19.6347928529,,1699199999999,,,,,1699185600000,1,1,1,1,,1699199999999,,,,,1699185600000,0.0069480000,0.0069500000,0.0068600000,0.0069010000,12795.4650000000,1699199999999,88.3879726600,11643,7640.9960000000,52.7757590800,1699185600000,,,,,,1699199999999,,,,,1699185600000,50.7356671740,49.7265042268,50.7872016252,50.4032258065,,1699199999999,,,,,1699185600000,0.1291000000,0.1291000000,0.1277000000,0.1285000000,2160.7360000000,1699199999999,277.6312156000,2135,1067.5320000000,137.1570086000,1699185600000,20.0080032013,19.9720391452,20.5170291342,20.4373594932,,1699199999999,,,,,1699185600000,3.4071550256,3.3898305085,3.4246575342,3.4129692833,,1699199999999,,,,,1699185600000,351.9887363604,349.7726477789,352.9827038475,351.9887363604,,1699199999999,,,,,1699185600000,842.4599831508,840.1949252227,862.2176237282,857.0449091532,,1699199999999,,,,,1699185600000,2464.8755237860,2440.8103490359,2471.5768660405,2452.7839097376,,1699199999999,,,,,1699185600000,243.8000000000,244.4000000000,239.0000000000,240.8000000000,131319.0110000000,1699199999999,31672439.4204999991,73139,61530.6360000000,14842694.1230999995,1699185600000,1918.2812200269,1918.2812200269,1948.5580670304,1942.8793471925,,1699199999999,,,,,1699185600000,377.5009437524,371.0575139147,382.2629969419,373.8317757009,,1699199999999,,,,
1699200000000,704.7216349542,692.5207756233,707.2135785007,705.2186177715,,1699214399999,,,,,1699200000000,19.6386488610,19.4817845315,19.7044334975,19.7044334975,,1699214399999,,,,,1699200000000,1,1,1,1,,1699214399999,,,,,1699200000000,0.0069020000,0.0069610000,0.0068920000,0.0069590000,6431.6510000000,1699214399999,44.5649515500,7282,2798.0720000000,19.3899661600,1699200000000,,,,,,1699214399999,,,,,1699200000000,50.4286434695,49.8753117207,50.6329113924,50.5816894284,,1699214399999,,,,,1699200000000,0.1285000000,0.1292000000,0.1270000000,0.1289000000,2837.9370000000,1699214399999,364.2726438000,2425,1618.6290000000,207.8252980000,1699200000000,20.4415372036,20.1612903226,20.4540805891,20.3665987780,,1699214399999,,,,,1699200000000,3.4176349966,3.3692722372,3.4293552812,3.3909799932,,1699214399999,,,,,1699200000000,352.6093088858,347.1017007983,353.3568904594,352.3608174771,,1699214399999,,,,,1699200000000,856.7511994517,847.8887569951,859.9931200550,858.8851670532,,1699214399999,,,,,1699200000000,2452.7839097376,2450.9803921569,2483.8549428713,2479.5437639474,,1699214399999,,,,,1699200000000,240.8000000000,244.1000000000,240.3000000000,243.5000000000,82054.8920000000,1699214399999,19912753.5692999996,50678,44241.4230000000,10735585.9081999995,1699200000000,1938.3601473154,1932.7406262080,1952.7436047647,1940.6171162430,,1699214399999,,,,,1699200000000,373.2736095558,369.1399040236,377.0739064857,372.4394785847,,1699214399999,,,,
1699214400000,705.2186177715,694.9270326616,717.8750897344,713.2667617689,,1699228799999,,,,,1699214400000,19.7160883281,19.7044334975,19.9282582702,19.7550375346,,1699228799999,,,,,1699214400000,1,1,1,1,,1699228799999,,,,,1699214400000,0.0069580000,0.0070010000,0.0069330000,0.0069660000,8343.4700000000,1699228799999,58.1440382700,7707,3930.3410000000,27.3969651400,1699214400000,,,,,,1699228799999,,,,,1699214400000,50.6329113924,50.5305709955,51.7866390471,51.1508951407,,1699228799999,,,,,1699214400000,0.1289000000,0.1298000000,0.1284000000,0.1290000000,1975.5770000000,1699228799999,254.8437341000,1466,1470.9520000000,189.6721216000,1699214400000,20.3790503363,19.9044585987,20.4582651391,19.9560965875,,1699228799999,,,,,1699214400000,3.3875338753,3.3557046980,3.4246575342,3.4059945504,,1699228799999,,,,,1699214400000,352.6093088858,350.7541213609,355.2397868561,352.4850193867,,1699228799999,,,,,1699214400000,858.8851670532,846.9551960701,863.3341966675,850.9914049868,,1699228799999,,,,,1699214400000,2478.9291026277,2469.7456162015,2496.8789013733,2488.8003982081,,1699228799999,,,,,1699214400000,243.5000000000,245.5000000000,240.7000000000,244.0000000000,68145.0840000000,1699228799999,16597125.5048999991,47785,37265.5260000000,9078913.2291000001,1699214400000,1939.4879751746,1934.9845201238,1954.2700801251,1943.6345966958,,1699228799999,,,,,1699214400000,372.1622627466,368.3241252302,375.2345215760,369.4126339121,,1699228799999,,,,
1699228800000,712.2507122507,701.2622720898,712.7583749109,705.7163020466,,1699243199999,,,,,1699228800000,19.7472353870,19.2752505783,19.7902236295,19.2752505783,,1699243199999,,,,,1699228800000,1,1,1,1,,1699243199999,,,,,1699228800000,0.0069680000,0.0070080000,0.0069550000,0.0069670000,6185.6180000000,1699243199999,43.1974374300,6216,2398.2890000000,16.7361865900,1699228800000,,,,,,1699243199999,,,,,1699228800000,51.1247443763,50.7099391481,51.3874614594,50.8646998983,,1699243199999,,,,,1699228800000,0.1289000000,0.1296000000,0.1286000000,0.1292000000,1811.3720000000,1699243199999,234.2783726000,1196,790.7390000000,102.3281961000,1699228800000,19.9521149242,19.7044334975,20.0803212851,19.7863078750,,1699243199999,,,,,1699228800000,3.4094783498,3.3818058843,3.4094783498,3.3944331297,,1699243199999,,,,,1699228800000,352.3608174771,343.4065934066,353.2320734723,346.1405330564,,1699243199999,,,,,1699228800000,850.4847763225,833.8892595063,854.7008547009,850.8465923594,,1699243199999,,,,,1699228800000,2485.7071836938,2475.2475247525,2497.5024975025,2482.6216484608,,1699243199999,,,,,1699228800000,244.0000000000,246.0000000000,242.5000000000,243.7000000000,80694.2020000000,1699243199999,19699805.6957999989,46040,42265.0780000000,10320306.0026999991,1699228800000,1942.1246844047,1876.8768768769,1945.1468585878,1880.7598269701,,1699243199999,,,,,1699228800000,369.0036900369,354.9875754349,370.0962250185,357.3981415297,,1699243199999,,,,
1699243200000,704.7216349542,704.2253521127,715.3075822604,707.7140835103,,1699257599999,,,,,1699243200000,19.3461017605,19.1864927091,19.7277569540,19.3760899051,,1699257599999,,,,,1699243200000,1,1,1,1,,1699257599999,,,,,1699243200000,0.0069670000,0.0070060000,0.0069410000,0.0070000000,4794.7380000000,1699257599999,33.4539137100,5214,2547.5610000000,17.7745650200,1699243200000,,,,,,1699257599999,,,,,1699243200000,50.7872016252,50.7872016252,51.6528925620,51.1508951407,,1699257599999,,,,,1699243200000,0.1290000000,0.1300000000,0.1289000000,0.1300000000,1627.5140000000,1699257599999,210.8898153000,1363,1407.9760000000,182.4874397000,1699243200000,19.8059021588,19.0512478567,19.9521149242,19.6078431373,,1699257599999,,,,,1699243200000,3.3990482665,3.3932813030,3.4258307640,3.3978933062,,1699257599999,,,,,1699243200000,346.1405330564,346.1405330564,351.2469265894,348.1894150418,,1699257599999,,,,,1699243200000,850.5571149103,849.6176720476,876.7315448010,874.1258741259,,1699257599999,,,,,1699243200000,2483.2381425379,2470.3557312253,2520.1612903226,2513.1942699171,,1699257599999,,,,,1699243200000,243.7000000000,244.4000000000,241.5000000000,244.3000000000,76405.0890000000,1699257599999,18564903.9153999984,31602,40375.3200000000,9812599.6044999994,1699243200000,1881.4675446849,1878.6398647379,1909.8548510313,1894.2981625308,,1699257599999,,,,,1699243200000,357.9098067287,355.1136363636,363.3720930233,358.4229390681,,1699257599999,,,,
1699257600000,708.2152974504,691.5629322268,711.2375533428,696.8641114983,,1699271999999,,,,,1699257600000,19.3610842207,18.6046511628,19.3836014732,18.8217579522,,1699271999999,,,,,1699257600000,1,1,1,1,,1699271999999,,,,,1699257600000,0.0070000000,0.0070000000,0.0069370000,0.0069580000,4300.5680000000,1699271999999,29.9365544000,5697,2397.9990000000,16.6852915100,1699257600000,,,,,,1699271999999,,,,,1699257600000,51.1247443763,49.9251123315,51.1770726714,50.3271263211,,1699271999999,,,,,1699257600000,0.1300000000,0.1300000000,0.1288000000,0.1292000000,829.7990000000,1699271999999,107.2704013000,1110,461.0390000000,59.6035208000,1699257600000,19.6001568013,19.3124758594,19.7667523226,19.5848021935,,1699271999999,,,,,1699257600000,3.3990482665,3.3568311514,3.4025178632,3.3726812816,,1699271999999,,,,,1699257600000,348.6750348675,343.8789546080,348.7966515521,345.4231433506,,1699271999999,,,,,1699257600000,874.3551630672,865.9508139938,878.5030308355,874.2022904100,,1699271999999,,,,,1699257600000,2513.1942699171,2495.6326428750,2514.4581342721,2508.7807325640,,1699271999999,,,,,1699257600000,244.3000000000,245.3000000000,242.9000000000,245.3000000000,57689.3670000000,1699271999999,14086873.5493000001,32204,28402.3470000000,6937198.2712000003,1699257600000,1896.4536317087,1859.4272963927,1901.8638265500,1867.0649738611,,1699271999999,,,,,1699257600000,358.8087549336,348.4320557491,360.3603603604,349.2839678659,,1699271999999,,,,
1699272000000,697.3500697350,694.9270326616,718.9072609633,714.2857142857,,1699286399999,,,,,1699272000000,18.8005264147,18.7055742611,19.6463654224,19.3873594416,,1699286399999,,,,,1699272000000,1,1,1,1,,1699286399999,,,,,1699272000000,0.0069590000,0.0072250000,0.0069560000,0.0071750000,37112.1410000000,1699286399999,265.1326636700,28934,15290.0320000000,109.1951600300,1699272000000,,,,,,1699286399999,,,,,1699272000000,50.3271263211,50.3271263211,52.2193211488,51.6795865633,,1699286399999,,,,,1699272000000,0.1292000000,0.1332000000,0.1291000000,0.1324000000,9334.3900000000,1699286399999,1229.7285443000,6956,3593.6590000000,473.2252498000,1699272000000,19.5848021935,19.5007800312,20.2716399757,19.8965380024,,1699286399999,,,,,1699272000000,3.3704078193,3.3704078193,3.4831069314,3.4164673727,,1699286399999,,,,,1699272000000,344.2340791738,343.7607425232,357.0153516601,352.3608174771,,1699286399999,,,,,1699272000000,874.0494712001,863.8562543193,877.3469029654,872.1437292866,,1699286399999,,,,,1699272000000,2509.4102885822,2496.8789013733,2574.0025740026,2562.1316935690,,1699286399999,,,,,1699272000000,245.2000000000,254.3000000000,244.9000000000,251.7000000000,416898.3940000000,1699286399999,104397835.3482999951,138889,231571.0130000000,57963596.2995000035,1699272000000,1866.0197798097,1833.1805682860,1916.0758766047,1900.7793195210,,1699286399999,,,,,1699272000000,349.2839678659,342.8179636613,354.6099290780,351.1235955056,,1699286399999,,,,
1699286400000,714.7962830593,688.2312456986,716.8458781362,688.2312456986,,1699300799999,,,,,1699286400000,19.3760899051,19.2938452634,19.5809672998,19.4401244168,,1699300799999,,,,,1699286400000,1,1,1,1,,1699300799999,,,,,1699286400000,0.0071750000,0.0072390000,0.0071360000,0.0072300000,7462.7120000000,1699300799999,53.6574143500,8613,3411.8330000000,24.5231943600,1699286400000,,,,,,1699300799999,,,,,1699286400000,51.6795865633,51.0986203373,51.8672199170,51.4668039115,,1699300799999,,,,,1699286400000,0.1324000000,0.1334000000,0.1318000000,0.1333000000,1644.3280000000,1699300799999,218.1745663000,1763,863.1050000000,114.5494586000,1699286400000,19.8570293884,19.7980597901,20.1694231545,19.8216055500,,1699300799999,,,,,1699286400000,3.4176349966,3.3967391304,3.4293552812,3.4176349966,,1699300799999,,,,,1699286400000,352.1126760563,349.2839678659,355.2397868561,350.8771929825,,1699300799999,,,,,1699286400000,872.2197993894,864.6779074795,877.1929824561,866.3259118080,,1699300799999,,,,,1699286400000,2562.7883136853,2553.6261491318,2594.7067981318,2591.3449080073,,1699300799999,,,,,1699286400000,251.8000000000,253.8000000000,249.5000000000,253.4000000000,111411.4620000000,1699300799999,28004612.9957000017,49415,56435.1450000000,14188337.2352000009,1699286400000,1899.6960486322,1879.6992481203,1930.8746862329,1923.0769230769,,1699300799999,,,,,1699286400000,350.7541213609,349.5281370150,356.8879371877,354.1076487252,,1699300799999,,,,
1699300800000,689.1798759476,674.7638326586,703.7297677692,703.7297677692,,1699315199999,,,,,1699300800000,19.5007800312,19.3723363038,19.6540880503,19.4969779684,,1699315199999,,,,,1699300800000,1,1,1,1,,1699315199999,,,,,1699300800000,0.0072290000,0.0072940000,0.0072280000,0.0072810000,10492.8790000000,1699315199999,76.1025350500,9845,5827.1800000000,42.2478410600,1699300800000,,,,,,1699315199999,,,,,1699300800000,51.4668039115,50.9424350484,51.7598343685,51.3083632632,,1699315199999,,,,,1699300800000,0.1333000000,0.1347000000,0.1333000000,0.1342000000,4095.6040000000,1699315199999,547.8292098000,2557,1202.5840000000,161.0398278000,1699300800000,19.8176773682,19.2418703098,19.9920031987,19.6425063838,,1699315199999,,,,,1699300800000,3.4141345169,3.3909799932,3.4293552812,3.4246575342,,1699315199999,,,,,1699300800000,351.7411185368,344.9465332873,354.1076487252,345.9010722933,,1699315199999,,,,,1699300800000,866.0258075691,829.4625082946,872.4480893387,831.0479514668,,1699315199999,,,,,1699300800000,2591.3449080073,2584.6471956578,2615.7467957102,2613.6957658129,,1699315199999,,,,,1699300800000,253.4000000000,256.1000000000,252.5000000000,255.1000000000,101825.8100000000,1699315199999,25866027.0885999985,46925,56436.9590000000,14339794.2136000004,1699300800000,1924.5573518091,1924.5573518091,1948.5580670304,1945.1468585878,,1699315199999,,,,,1699300800000,354.1076487252,350.7541213609,357.9098067287,356.7606136283,,1699315199999,,,,
1699315200000,703.7297677692,690.1311249137,706.2146892655,705.2186177715,,1699329599999,,,,,1699315200000,19.5121951220,19.2604006163,19.6656833825,19.5236235845,,1699329599999,,,,,1699315200000,1,1,1,1,,1699329599999,,,,,1699315200000,0.0072810000,0.0072940000,0.0071690000,0.0072010000,8667.7430000000,1699329599999,62.5508218500,10628,4698.3350000000,33.8968523100,1699315200000,,,,,,1699329599999,,,,,1699315200000,51.3347022587,50.5050505051,51.5729757607,50.8905852417,,1699329599999,,,,,1699315200000,0.1342000000,0.1345000000,0.1326000000,0.1330000000,2314.3930000000,1699329599999,308.6140876000,1538,1539.8550000000,205.4050960000,1699315200000,19.6425063838,19.1131498471,19.7980597901,19.3274062621,,1699329599999,,,,,1699315200000,3.4223134839,3.4071550256,3.4435261708,3.4364261168,,1699329599999,,,,,1699315200000,346.6204506066,336.7003367003,348.9183531054,343.8789546080,,1699329599999,,,,,1699315200000,831.3242996093,826.9930532584,867.8295582748,855.5783709788,,1699329599999,,,,,1699315200000,2613.6957658129,2571.3551041399,2613.6957658129,2581.3113061435,,1699329599999,,,,,1699315200000,255.1000000000,255.6000000000,250.0000000000,251.5000000000,135513.9030000000,1699329599999,34128313.2942000031,50203,61657.4390000000,15530492.0230999999,1699315200000,1945.1468585878,1945.1468585878,1973.1649565904,1957.7133907596,,1699329599999,,,,,1699315200000,356.8879371877,356.6333808845,387.8975950349,364.4314868805,,1699329599999,,,,
1699329600000,705.2186177715,704.7216349542,717.3601147776,711.2375533428,,1699343999999,,,,,1699329600000,19.5963158926,19.2455735181,19.6309383589,19.2455735181,,1699343999999,,,,,1699329600000,1,1,1,1,,1699343999999,,,,,1699329600000,0.0072010000,0.0072350000,0.0071870000,0.0071900000,3804.8510000000,1699343999999,27.4449939100,5903,1873.8050000000,13.5174009200,1699329600000,,,,,,1699343999999,,,,,1699329600000,50.9424350484,50.4286434695,51.1247443763,50.5050505051,,1699343999999,,,,,1699329600000,0.1331000000,0.1334000000,0.1327000000,0.1328000000,1195.5900000000,1699343999999,159.0980410000,930,322.7140000000,42.9531033000,1699329600000,19.3236714976,18.9322226429,19.5160031226,19.1754554171,,1699343999999,,,,,1699329600000,3.4376074252,3.4199726402,3.4470872113,3.4211426616,,1699343999999,,,,,1699329600000,343.8789546080,343.8789546080,346.9812630118,344.8275862069,,1699343999999,,,,,1699329600000,855.5783709788,838.5041086701,857.0449091532,841.0428931876,,1699343999999,,,,,1699329600000,2581.3113061435,2579.3139025019,2605.5237102658,2587.3221216041,,1699343999999,,,,,1699329600000,251.5000000000,252.8000000000,250.6000000000,251.0000000000,73821.5580000000,1699343999999,18581898.6328000017,32907,37387.2660000000,9412614.4795999993,1699329600000,1958.8638589618,1955.0342130987,1969.2792437968,1958.4802193498,,1699343999999,,,,,1699329600000,364.2987249545,361.7945007236,369.5491500370,361.7945007236,,1699343999999,,,,
1699344000000,711.7437722420,709.7232079489,719.9424046076,717.3601147776,,1699358399999,,,,,1699344000000,19.3836014732,19.3348801237,19.5924764890,19.5007800312,,1699358399999,,,,,1699344000000,1,1,1,1,,1699358399999,,,,,1699344000000,0.0071890000,0.0072160000,0.0071210000,0.0071540000,11810.1560000000,1699358399999,84.5392396800,11177,6359.8800000000,45.5049896900,1699344000000,,,,,,1699358399999,,,,,1699344000000,50.5305709955,50.5305709955,51.0464522716,50.8646998983,,1699358399999,,,,,1699344000000,0.1328000000,0.1332000000,0.1318000000,0.1322000000,2606.0830000000,1699358399999,344.8095980000,1894,1374.9640000000,181.9976074000,1699344000000,19.1975427145,19.1350937620,19.5848021935,19.3723363038,,1699358399999,,,,,1699344000000,3.4246575342,3.3670033670,3.4317089911,3.4048348655,,1699358399999,,,,,1699344000000,345.4231433506,344.7087211306,348.6750348675,348.0682213714,,1699358399999,,,,,1699344000000,840.6893652795,835.3521009105,856.8246080027,842.8860418071,,1699358399999,,,,,1699344000000,2588.6616619208,2558.8536335722,2600.7802340702,2568.0534155110,,1699358399999,,,,,1699344000000,251.1000000000,252.4000000000,246.3000000000,247.6000000000,186083.7630000000,1699358399999,46289119.3484999985,62015,86849.0310000000,21588768.3352000006,1699344000000,1957.3302016050,1948.1784531463,1970.8316909736,1951.6003122561,,1699358399999,,,,,1699344000000,362.0564808110,359.3244699964,369.0036900369,362.7130939427,,1699358399999,,,,
1699358400000,717.8750897344,712.7583749109,721.5007215007,718.9072609633,,1699372799999,,,,,1699358400000,19.5388823759,19.3873594416,19.7199763360,19.5694716243,,1699372799999,,,,,1699358400000,1,1,1,1,,1699372799999,,,,,1699358400000,0.0071540000,0.0071620000,0.0070180000,0.0070390000,10651.5730000000,1699372799999,75.5107735700,10756,5270.0210000000,37.3731255700,1699358400000,,,,,,1699372799999,,,,,1699358400000,50.8905852417,50.4540867810,51.2820512821,51.0986203373,,1699372799999,,,,,1699358400000,0.1322000000,0.1324000000,0.1307000000,0.1313000000,2575.5730000000,1699372799999,338.7822511000,1807,1162.2850000000,152.9594833000,1699358400000,19.3162062971,19.0294957184,19.4817845315,19.2270717170,,1699372799999,,,,,1699358400000,3.4059945504,3.3898305085,3.4164673727,3.4025178632,,1699372799999,,,,,1699358400000,348.4320557491,345.1846738005,349.0401396161,348.6750348675,,1699372799999,,,,,1699358400000,842.9570934839,824.4702778465,849.1847826087,842.8860418071,,1699372799999,,,,,1699358400000,2568.0534155110,2530.3643724696,2575.3283543652,2543.8819638769,,1699372799999,,,,,1699358400000,247.7000000000,248.4000000000,243.1000000000,244.5000000000,172043.5810000000,1699372799999,42332276.1784000024,55066,88848.6280000000,21872477.6017000005,1699358400000,1952.7436047647,1946.2826002336,1971.2201852947,1964.6365422397,,1699372799999,,,,,1699358400000,362.7130939427,359.9712023038,367.2420124862,363.9010189229,,1699372799999,,,,
